"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"PE000084455","TARAPOTO, PE","2023-12-23","0.3","28.4",,
"PE000084455","TARAPOTO, PE","2023-12-24","0.0","29.5",,"23.4"
"PE000084455","TARAPOTO, PE","2023-12-25","5.1","28.2",,"24.0"
"PE000084455","TARAPOTO, PE","2023-12-26","0.0","28.7",,"23.6"
"PE000084455","TARAPOTO, PE","2023-12-27","17.0","24.3",,
"PE000084455","TARAPOTO, PE","2023-12-28","16.0","26.9",,"21.9"
"PE000084455","TARAPOTO, PE","2023-12-29","0.0","28.3",,"21.9"
"PE000084455","TARAPOTO, PE","2023-12-30",,"28.3",,"22.8"
"PE000084455","TARAPOTO, PE","2023-12-31","5.1","26.1",,
"PE000084455","TARAPOTO, PE","2024-01-01",,"27.7",,
"PE000084455","TARAPOTO, PE","2024-01-02","0.3","27.8",,"23.0"
"PE000084455","TARAPOTO, PE","2024-01-03","0.5","29.3",,"23.7"
"PE000084455","TARAPOTO, PE","2024-01-04","0.0","29.7",,"22.7"
"PE000084455","TARAPOTO, PE","2024-01-05",,"26.6",,"23.8"
"PE000084455","TARAPOTO, PE","2024-01-06",,"28.7",,"24.0"
"PE000084455","TARAPOTO, PE","2024-01-07",,"29.4",,
"PE000084455","TARAPOTO, PE","2024-01-08",,"28.7",,"23.0"
"PE000084455","TARAPOTO, PE","2024-01-09",,"30.1",,"23.4"
"PE000084455","TARAPOTO, PE","2024-01-10",,"30.4",,
"PE000084455","TARAPOTO, PE","2024-01-11",,"29.9",,"23.3"
"PE000084455","TARAPOTO, PE","2024-01-12",,"28.3",,"21.6"
"PE000084455","TARAPOTO, PE","2024-01-13","1.0","29.3",,"22.8"
"PE000084455","TARAPOTO, PE","2024-01-14","0.0","29.9",,"22.5"
"PE000084455","TARAPOTO, PE","2024-01-15",,"25.9",,
"PE000084455","TARAPOTO, PE","2024-01-16",,"24.7",,
"PE000084455","TARAPOTO, PE","2024-01-17",,"27.7",,"23.2"
"PE000084455","TARAPOTO, PE","2024-01-18",,"27.4",,"23.7"
"PE000084455","TARAPOTO, PE","2024-01-19","6.1","27.2",,"22.3"
"PE000084455","TARAPOTO, PE","2024-01-20","1.0","26.3","32.4","22.4"
"PE000084455","TARAPOTO, PE","2024-01-21","0.0","28.0",,
"PE000084455","TARAPOTO, PE","2024-01-22","1.0","26.9",,"21.6"
"PE000084455","TARAPOTO, PE","2024-01-23","0.0","27.5",,"22.9"
"PE000084455","TARAPOTO, PE","2024-01-24",,"29.6",,"21.0"
"PE000084455","TARAPOTO, PE","2024-01-25",,"30.8",,
"PE000084455","TARAPOTO, PE","2024-01-26",,"30.6",,"22.1"
"PE000084455","TARAPOTO, PE","2024-01-27",,"30.8",,"23.2"
"PE000084455","TARAPOTO, PE","2024-01-28","1.0","27.4",,"23.4"
"PE000084455","TARAPOTO, PE","2024-01-29","7.9","28.8",,"24.2"
"PE000084455","TARAPOTO, PE","2024-01-30","0.5","28.9",,"22.2"
"PE000084455","TARAPOTO, PE","2024-01-31","0.0","29.1",,"23.0"
"PE000084455","TARAPOTO, PE","2024-02-01","3.0","27.7",,"23.9"
"PE000084455","TARAPOTO, PE","2024-02-02","0.0","29.2",,"24.5"
"PE000084455","TARAPOTO, PE","2024-02-03",,"24.5",,
"PE000084455","TARAPOTO, PE","2024-02-04",,"26.5",,"22.2"
"PE000084455","TARAPOTO, PE","2024-02-05","1.0","28.9",,"23.6"
"PE000084455","TARAPOTO, PE","2024-02-06","0.3","28.2",,"21.5"
"PE000084455","TARAPOTO, PE","2024-02-07","3.0","27.4",,"23.0"
"PE000084455","TARAPOTO, PE","2024-02-08","7.1","27.8",,
"PE000084455","TARAPOTO, PE","2024-02-09","5.1","28.9",,"23.4"
"PE000084455","TARAPOTO, PE","2024-02-10","2.0","29.1",,"23.6"
"PE000084455","TARAPOTO, PE","2024-02-11","0.0","28.2",,"21.7"
"PE000084455","TARAPOTO, PE","2024-02-12",,"29.7",,"22.7"
"PE000084455","TARAPOTO, PE","2024-02-13",,"26.7",,
"PE000084455","TARAPOTO, PE","2024-02-14",,"26.8",,"22.9"
"PE000084455","TARAPOTO, PE","2024-02-15","3.0","25.6",,
"PE000084455","TARAPOTO, PE","2024-02-16","2.0","28.2",,"23.2"
"PE000084455","TARAPOTO, PE","2024-02-17","2.0","27.3",,
"PE000084455","TARAPOTO, PE","2024-02-18","1.0","26.6",,"23.6"
"PE000084455","TARAPOTO, PE","2024-02-19","7.9","28.6",,"22.6"
"PE000084455","TARAPOTO, PE","2024-02-20","7.9","31.2",,"22.7"
"PE000084455","TARAPOTO, PE","2024-02-21","0.0","32.0",,"23.1"
"PE000084455","TARAPOTO, PE","2024-02-22",,"31.2",,"24.0"
"PE000084455","TARAPOTO, PE","2024-02-23",,"30.1","36.2","24.5"
"PE000084455","TARAPOTO, PE","2024-02-24",,"30.9",,
"PE000084455","TARAPOTO, PE","2024-02-25",,"28.9",,"23.8"
"PE000084455","TARAPOTO, PE","2024-02-26","9.9","25.9",,"22.9"
"PE000084455","TARAPOTO, PE","2024-02-27","6.1","29.1",,"23.7"
"PE000084455","TARAPOTO, PE","2024-02-28","0.0","28.9",,"21.7"
"PE000084455","TARAPOTO, PE","2024-02-29",,"27.8","35.3","22.0"
"PE000084455","TARAPOTO, PE","2024-03-01",,"27.6",,
"PE000084455","TARAPOTO, PE","2024-03-02",,"26.4",,
"PE000084455","TARAPOTO, PE","2024-03-03","0.0","28.9",,"22.8"
"PE000084455","TARAPOTO, PE","2024-03-04","0.0","28.0",,"22.8"
"PE000084455","TARAPOTO, PE","2024-03-05","0.0","27.9",,"23.5"
"PE000084455","TARAPOTO, PE","2024-03-06",,"28.8",,"23.3"
"PE000084455","TARAPOTO, PE","2024-03-07","3.0","28.2",,"23.6"
"PE000084455","TARAPOTO, PE","2024-03-08","0.5","25.5",,"23.0"
"PE000084455","TARAPOTO, PE","2024-03-09","5.1","28.0",,"21.2"
"PE000084455","TARAPOTO, PE","2024-03-10","0.0","29.1",,"21.8"
"PE000084455","TARAPOTO, PE","2024-03-11",,"30.2",,"22.8"
"PE000084455","TARAPOTO, PE","2024-03-12",,"30.2",,"23.5"
"PE000084455","TARAPOTO, PE","2024-03-13",,"31.1",,"23.8"
"PE000084455","TARAPOTO, PE","2024-03-14",,"26.3",,
"PE000084455","TARAPOTO, PE","2024-03-15","6.1","27.6",,"22.0"
"PE000084455","TARAPOTO, PE","2024-03-16","0.0","29.8",,"23.4"
"PE000084455","TARAPOTO, PE","2024-03-17",,"29.5",,"21.7"
"PE000084455","TARAPOTO, PE","2024-03-18","2.0","28.5",,"23.7"
"PE000084455","TARAPOTO, PE","2024-03-19","0.0","29.3",,"24.2"
"PE000084455","TARAPOTO, PE","2024-03-20",,"30.9",,"21.5"
"PE000084455","TARAPOTO, PE","2024-03-21",,"30.6",,"22.6"
"PE000084455","TARAPOTO, PE","2024-03-22",,"26.9",,"23.8"
"PE000084455","TARAPOTO, PE","2024-03-23",,"27.1",,"22.5"
"PE000084455","TARAPOTO, PE","2024-03-24","0.3","28.7",,"23.4"
"PE000084455","TARAPOTO, PE","2024-03-25","0.0","30.2",,"23.7"
"PE000084455","TARAPOTO, PE","2024-03-26","0.0","25.3",,
"PE000084455","TARAPOTO, PE","2024-03-27","7.1","28.3",,"23.4"
"PE000084455","TARAPOTO, PE","2024-04-01","0.0","25.6",,
"PE000084455","TARAPOTO, PE","2024-04-02",,"24.8",,
"PE000084455","TARAPOTO, PE","2024-04-03",,"27.6",,"23.1"
"PE000084455","TARAPOTO, PE","2024-04-04",,"28.3",,"21.4"
"PE000084455","TARAPOTO, PE","2024-04-05","3.0","29.1",,"23.4"
"PE000084455","TARAPOTO, PE","2024-04-06","7.1","25.7",,"23.3"
"PE000084455","TARAPOTO, PE","2024-04-07","6.1","28.6",,"23.2"
"PE000084455","TARAPOTO, PE","2024-04-08","0.0","28.1","34.8","21.7"
"PE000084455","TARAPOTO, PE","2024-04-09","0.5","29.4",,"22.5"
"PE000084455","TARAPOTO, PE","2024-04-10","0.0","29.7",,"20.7"
"PE000084455","TARAPOTO, PE","2024-04-11",,"29.6",,"23.0"
"PE000084455","TARAPOTO, PE","2024-04-12",,"29.7",,"22.2"
"PE000084455","TARAPOTO, PE","2024-04-13",,"30.5",,"23.0"
"PE000084455","TARAPOTO, PE","2024-04-14",,"30.4",,"20.7"
"PE000084455","TARAPOTO, PE","2024-04-15",,"30.8",,"21.0"
"PE000084455","TARAPOTO, PE","2024-04-16","4.1","28.9",,"23.7"
"PE000084455","TARAPOTO, PE","2024-04-17","2.0","29.0",,"22.5"
"PE000084455","TARAPOTO, PE","2024-04-18","0.0","27.1","34.5",
"PE000084455","TARAPOTO, PE","2024-04-19","11.9","26.8",,
"PE000084455","TARAPOTO, PE","2024-04-20","0.0","28.4",,"21.4"
"PE000084455","TARAPOTO, PE","2024-04-21",,"28.0",,"23.1"
"PE000084455","TARAPOTO, PE","2024-04-22",,"27.9",,"23.2"
"PE000084455","TARAPOTO, PE","2024-04-23","2.0","28.9",,"23.5"
"PE000084455","TARAPOTO, PE","2024-04-24","0.0","29.1",,"23.9"
"PE000084455","TARAPOTO, PE","2024-04-25",,"28.6",,"23.2"
"PE000084455","TARAPOTO, PE","2024-04-26",,"29.2",,"23.4"
"PE000084455","TARAPOTO, PE","2024-04-27","1.0","26.6",,"23.2"
"PE000084455","TARAPOTO, PE","2024-04-28","2.0","28.2",,"23.6"
"PE000084455","TARAPOTO, PE","2024-04-29","0.0","27.9",,"22.1"
"PE000084455","TARAPOTO, PE","2024-04-30",,"29.7",,"22.5"
"PE000084455","TARAPOTO, PE","2024-05-01",,"28.2",,"22.2"
"PE000084455","TARAPOTO, PE","2024-05-02",,"29.1",,"22.4"
"PE000084455","TARAPOTO, PE","2024-05-03",,"28.6",,"22.7"
"PE000084455","TARAPOTO, PE","2024-05-04",,"26.6",,"21.9"
"PE000084455","TARAPOTO, PE","2024-05-05",,"28.7",,"23.2"
"PE000084455","TARAPOTO, PE","2024-05-06",,"30.6",,"22.5"
"PE000084455","TARAPOTO, PE","2024-05-07","5.1","29.3",,"24.0"
"PE000084455","TARAPOTO, PE","2024-05-08","0.0","29.0",,"23.2"
"PE000084455","TARAPOTO, PE","2024-05-09","3.0","28.1","35.4","23.9"
"PE000084455","TARAPOTO, PE","2024-05-10","0.0","29.1",,"22.4"
"PE000084455","TARAPOTO, PE","2024-05-11",,"29.8",,"21.8"
"PE000084455","TARAPOTO, PE","2024-05-12",,"30.6",,"22.3"
"PE000084455","TARAPOTO, PE","2024-05-13",,"30.8",,"21.8"
"PE000084455","TARAPOTO, PE","2024-05-14",,"29.5",,"24.0"
"PE000084455","TARAPOTO, PE","2024-05-15",,"25.7",,"22.5"
"PE000084455","TARAPOTO, PE","2024-05-16","2.0","26.5",,"21.4"
"PE000084455","TARAPOTO, PE","2024-05-17","0.0","29.2",,"21.3"
"PE000084455","TARAPOTO, PE","2024-05-18",,"29.0",,"22.2"
"PE000084455","TARAPOTO, PE","2024-05-19",,"27.4",,"21.8"
"PE000084455","TARAPOTO, PE","2024-05-20",,"26.4",,"21.0"
"PE000084455","TARAPOTO, PE","2024-05-21",,"28.7",,"23.6"
"PE000084455","TARAPOTO, PE","2024-05-22",,"29.6",,"22.6"
"PE000084455","TARAPOTO, PE","2024-05-23",,"29.6",,"21.5"
"PE000084455","TARAPOTO, PE","2024-05-24",,"30.2",,"21.9"
"PE000084455","TARAPOTO, PE","2024-05-25","0.3","28.2",,"24.2"
"PE000084455","TARAPOTO, PE","2024-05-26","0.3","26.7",,
"PE000084455","TARAPOTO, PE","2024-05-27","5.1","26.0",,"21.1"
"PE000084455","TARAPOTO, PE","2024-05-28","0.0","26.9",,"22.3"
"PE000084455","TARAPOTO, PE","2024-05-29",,"26.2",,"20.8"
"PE000084455","TARAPOTO, PE","2024-05-30",,"26.7",,"19.2"
"PE000084455","TARAPOTO, PE","2024-05-31",,"26.1",,"17.4"
"PE000084455","TARAPOTO, PE","2024-06-01",,"26.9",,"17.6"
"PE000084455","TARAPOTO, PE","2024-06-02",,"26.9",,"18.3"
"PE000084455","TARAPOTO, PE","2024-06-03",,"26.7",,"16.3"
"PE000084455","TARAPOTO, PE","2024-06-04",,"27.1",,"16.3"
"PE000084455","TARAPOTO, PE","2024-06-05",,"28.5",,"21.5"
"PE000084455","TARAPOTO, PE","2024-06-06",,"28.7",,"22.4"
"PE000084455","TARAPOTO, PE","2024-06-07",,"28.7",,"19.8"
"PE000084455","TARAPOTO, PE","2024-06-08",,"28.3",,"20.0"
"PE000084455","TARAPOTO, PE","2024-06-09",,"29.2",,"22.0"
"PE000084455","TARAPOTO, PE","2024-06-10",,"28.8",,"22.5"
"PE000084455","TARAPOTO, PE","2024-06-11",,"29.2",,"22.0"
"PE000084455","TARAPOTO, PE","2024-06-12",,"28.3",,"22.2"
"PE000084455","TARAPOTO, PE","2024-06-13",,"30.1",,"21.6"
"PE000084455","TARAPOTO, PE","2024-06-14",,"30.4",,"21.0"
"PE000084455","TARAPOTO, PE","2024-06-15","3.0","30.3","35.9","22.3"
"PE000084455","TARAPOTO, PE","2024-06-16","5.1","27.3",,"22.7"
"PE000084455","TARAPOTO, PE","2024-06-17","2.0","29.1",,"20.0"
"PE000084455","TARAPOTO, PE","2024-06-18","0.0","29.7",,"19.4"
"PE000084455","TARAPOTO, PE","2024-06-19",,"29.8",,"19.7"
"PE000084455","TARAPOTO, PE","2024-06-20","0.3","27.6",,"21.8"
"PE000084455","TARAPOTO, PE","2024-06-21","0.0","25.8",,"22.6"
"PE000084455","TARAPOTO, PE","2024-06-22","1.0","28.8",,"20.0"
"PE000084455","TARAPOTO, PE","2024-06-23","0.0","30.0",,"20.0"
"PE000084455","TARAPOTO, PE","2024-06-24",,"30.5",,"22.3"
"PE000084455","TARAPOTO, PE","2024-06-25",,"27.6",,"21.4"
"PE000084455","TARAPOTO, PE","2024-06-26","0.5","27.8",,"19.5"
"PE000084455","TARAPOTO, PE","2024-06-27","0.0","29.3",,"19.4"
"PE000084455","TARAPOTO, PE","2024-06-28",,"30.4",,"20.3"
"PE000084455","TARAPOTO, PE","2024-06-29",,"29.9",,"20.0"
"PE000084455","TARAPOTO, PE","2024-06-30",,"29.1",,"20.5"
"PE000084455","TARAPOTO, PE","2024-07-01",,"28.1",,"22.0"
"PE000084455","TARAPOTO, PE","2024-07-02",,"27.2",,"21.7"
"PE000084752","AREQUIPA, PE","2023-11-01",,"16.4",,"6.3"
"PE000084752","AREQUIPA, PE","2023-11-02",,"16.3","21.9","6.3"
"PE000084752","AREQUIPA, PE","2023-11-03",,"17.3",,"7.7"
"PE000084752","AREQUIPA, PE","2023-11-04",,"17.2",,"8.6"
"PE000084752","AREQUIPA, PE","2023-11-05",,"17.0",,"8.8"
"PE000084752","AREQUIPA, PE","2023-11-06",,"18.2",,"12.0"
"PE000084752","AREQUIPA, PE","2023-11-07",,"19.3",,"11.0"
"PE000084752","AREQUIPA, PE","2023-11-08",,"19.3",,"12.5"
"PE000084752","AREQUIPA, PE","2023-11-09",,"17.2",,"13.5"
"PE000084752","AREQUIPA, PE","2023-11-10",,"18.5",,"12.6"
"PE000084752","AREQUIPA, PE","2023-11-11",,"20.0",,"14.0"
"PE000084752","AREQUIPA, PE","2023-11-12",,"19.1",,
"PE000084752","AREQUIPA, PE","2023-11-13",,"19.3",,"11.6"
"PE000084752","AREQUIPA, PE","2023-11-14",,"19.3",,"10.2"
"PE000084752","AREQUIPA, PE","2023-11-15",,"19.4",,"11.6"
"PE000084752","AREQUIPA, PE","2023-11-16",,"18.8",,"12.0"
"PE000084752","AREQUIPA, PE","2023-11-17",,"18.7","23.2","12.4"
"PE000084752","AREQUIPA, PE","2023-11-18",,"19.1",,"10.2"
"PE000084752","AREQUIPA, PE","2023-11-19",,"17.7",,"10.5"
"PE000084752","AREQUIPA, PE","2023-11-20",,"16.3",,"9.3"
"PE000084752","AREQUIPA, PE","2023-11-21",,"15.5",,"6.1"
"PE000084752","AREQUIPA, PE","2023-11-22",,"15.6",,"7.5"
"PE000084752","AREQUIPA, PE","2023-11-23",,"16.3",,"8.0"
"PE000084752","AREQUIPA, PE","2023-11-24",,"16.6",,"9.4"
"PE000084752","AREQUIPA, PE","2023-11-25",,"16.8",,"9.9"
"PE000084752","AREQUIPA, PE","2023-11-26",,"17.6",,"14.3"
"PE000084752","AREQUIPA, PE","2023-11-27",,"18.6",,"10.9"
"PE000084752","AREQUIPA, PE","2023-11-28",,"18.8",,"10.2"
"PE000084752","AREQUIPA, PE","2023-11-29",,"18.4",,"11.4"
"PE000084752","AREQUIPA, PE","2023-11-30",,"18.1",,"12.5"
"PE000084752","AREQUIPA, PE","2023-12-01",,"17.8",,"11.7"
"PE000084752","AREQUIPA, PE","2023-12-02",,"17.6",,"9.9"
"PE000084752","AREQUIPA, PE","2023-12-03",,"18.9",,"10.2"
"PE000084752","AREQUIPA, PE","2023-12-04",,"19.0",,"11.6"
"PE000084752","AREQUIPA, PE","2023-12-05",,"18.2",,"10.3"
"PE000084752","AREQUIPA, PE","2023-12-06",,"17.5",,"9.8"
"PE000084752","AREQUIPA, PE","2023-12-07",,"17.2",,"10.1"
"PE000084752","AREQUIPA, PE","2023-12-08",,"18.8",,"11.5"
"PE000084752","AREQUIPA, PE","2023-12-09",,"19.2",,"12.6"
"PE000084752","AREQUIPA, PE","2023-12-10",,"18.9",,"14.2"
"PE000084752","AREQUIPA, PE","2023-12-11",,"19.4",,"14.0"
"PE000084752","AREQUIPA, PE","2023-12-12",,"19.3",,"12.8"
"PE000084752","AREQUIPA, PE","2023-12-13",,"17.7",,"14.8"
"PE000084752","AREQUIPA, PE","2023-12-14",,"17.9",,"12.7"
"PE000084752","AREQUIPA, PE","2023-12-15",,"18.2",,"11.7"
"PE000084752","AREQUIPA, PE","2023-12-16",,"17.4",,"11.7"
"PE000084752","AREQUIPA, PE","2023-12-17",,"18.6",,"13.3"
"PE000084752","AREQUIPA, PE","2023-12-18",,"17.6","23.1","12.3"
"PE000084752","AREQUIPA, PE","2023-12-19",,"17.9",,
"PE000084752","AREQUIPA, PE","2023-12-20",,"18.8",,"12.7"
"PE000084752","AREQUIPA, PE","2023-12-21",,"19.3",,"11.2"
"PE000084752","AREQUIPA, PE","2023-12-22",,"19.7",,"12.4"
"PE000084752","AREQUIPA, PE","2023-12-23",,"18.7",,"13.2"
"PE000084752","AREQUIPA, PE","2023-12-24",,"18.3",,"11.6"
"PE000084752","AREQUIPA, PE","2023-12-25",,"19.4",,"13.1"
"PE000084752","AREQUIPA, PE","2023-12-26",,"16.7",,
"PE000084752","AREQUIPA, PE","2023-12-27",,"17.6",,"13.2"
"PE000084752","AREQUIPA, PE","2023-12-28",,"16.1",,"11.6"
"PE000084752","AREQUIPA, PE","2023-12-29",,"16.1",,"13.2"
"PE000084752","AREQUIPA, PE","2023-12-30",,"16.3",,"11.4"
"PE000084752","AREQUIPA, PE","2023-12-31",,"17.3",,"11.8"
"PE000084752","AREQUIPA, PE","2024-01-01",,"17.3",,
"PE000084752","AREQUIPA, PE","2024-01-02",,"16.4",,"12.7"
"PE000084752","AREQUIPA, PE","2024-01-03",,"16.1",,"11.7"
"PE000084752","AREQUIPA, PE","2024-01-04",,"16.0",,"10.0"
"PE000084752","AREQUIPA, PE","2024-01-05",,"15.7",,"11.9"
"PE000084752","AREQUIPA, PE","2024-01-06",,"17.4",,"10.3"
"PE000084752","AREQUIPA, PE","2024-01-07",,"18.5",,"12.6"
"PE000084752","AREQUIPA, PE","2024-01-08",,"17.2",,"12.3"
"PE000084752","AREQUIPA, PE","2024-01-09",,"18.4",,"13.1"
"PE000084752","AREQUIPA, PE","2024-01-10",,"17.4",,
"PE000084752","AREQUIPA, PE","2024-01-11",,"16.4",,"11.7"
"PE000084752","AREQUIPA, PE","2024-01-12",,"16.4",,"9.9"
"PE000084752","AREQUIPA, PE","2024-01-13",,"17.1",,"9.8"
"PE000084752","AREQUIPA, PE","2024-01-14",,"17.3",,"11.3"
"PE000084752","AREQUIPA, PE","2024-01-15",,"17.7",,
"PE000084752","AREQUIPA, PE","2024-01-16",,"18.7",,"13.5"
"PE000084752","AREQUIPA, PE","2024-01-17",,"19.3",,"12.9"
"PE000084752","AREQUIPA, PE","2024-01-18",,"18.1",,"12.9"
"PE000084752","AREQUIPA, PE","2024-01-19",,"18.2",,"13.8"
"PE000084752","AREQUIPA, PE","2024-01-20",,"17.6","23.7","11.6"
"PE000084752","AREQUIPA, PE","2024-01-21",,"18.2",,
"PE000084752","AREQUIPA, PE","2024-01-22",,"17.9",,"12.4"
"PE000084752","AREQUIPA, PE","2024-01-23",,"19.0",,"13.2"
"PE000084752","AREQUIPA, PE","2024-01-24",,"18.7",,"13.8"
"PE000084752","AREQUIPA, PE","2024-01-25",,"17.2",,"13.6"
"PE000084752","AREQUIPA, PE","2024-01-26",,"17.4",,"13.1"
"PE000084752","AREQUIPA, PE","2024-01-27",,"18.2",,"12.5"
"PE000084752","AREQUIPA, PE","2024-01-28",,"17.8",,"13.3"
"PE000084752","AREQUIPA, PE","2024-01-29",,"18.0",,"13.6"
"PE000084752","AREQUIPA, PE","2024-01-30",,"18.4",,
"PE000084752","AREQUIPA, PE","2024-01-31",,"18.4",,"12.9"
"PE000084752","AREQUIPA, PE","2024-02-01",,"18.9",,"14.1"
"PE000084752","AREQUIPA, PE","2024-02-02",,"17.7",,"14.3"
"PE000084752","AREQUIPA, PE","2024-02-03",,"16.7",,"11.5"
"PE000084752","AREQUIPA, PE","2024-02-04",,"17.7","23.7","11.6"
"PE000084752","AREQUIPA, PE","2024-02-05",,"16.7",,"11.7"
"PE000084752","AREQUIPA, PE","2024-02-06",,"16.8",,"10.5"
"PE000084752","AREQUIPA, PE","2024-02-07",,"17.0",,"12.6"
"PE000084752","AREQUIPA, PE","2024-02-08",,"17.1",,"12.0"
"PE000084752","AREQUIPA, PE","2024-02-09",,"19.4",,"11.2"
"PE000084752","AREQUIPA, PE","2024-02-10",,"18.2",,"12.1"
"PE000084752","AREQUIPA, PE","2024-02-11",,"17.7",,"12.1"
"PE000084752","AREQUIPA, PE","2024-02-12",,"17.1",,"13.3"
"PE000084752","AREQUIPA, PE","2024-02-13",,"18.0",,"11.8"
"PE000084752","AREQUIPA, PE","2024-02-14",,"19.8",,"12.9"
"PE000084752","AREQUIPA, PE","2024-02-15",,"20.4",,"14.1"
"PE000084752","AREQUIPA, PE","2024-02-16",,"19.6",,"14.4"
"PE000084752","AREQUIPA, PE","2024-02-17",,"18.9",,"15.3"
"PE000084752","AREQUIPA, PE","2024-02-18",,"19.0",,
"PE000084752","AREQUIPA, PE","2024-02-19",,"15.4",,"13.8"
"PE000084752","AREQUIPA, PE","2024-02-20",,"15.9",,"11.7"
"PE000084752","AREQUIPA, PE","2024-02-21",,"14.7",,"10.5"
"PE000084752","AREQUIPA, PE","2024-02-22","0.8","15.3",,"8.2"
"PE000084752","AREQUIPA, PE","2024-02-23","0.0","14.2","20.0","8.7"
"PE000084752","AREQUIPA, PE","2024-02-24",,"13.9",,"10.8"
"PE000084752","AREQUIPA, PE","2024-02-25",,"14.1",,"11.5"
"PE000084752","AREQUIPA, PE","2024-02-26",,"13.8",,"11.7"
"PE000084752","AREQUIPA, PE","2024-02-27","7.9","15.1",,"12.1"
"PE000084752","AREQUIPA, PE","2024-02-28","0.0","16.0",,"12.5"
"PE000084752","AREQUIPA, PE","2024-02-29",,"17.0","21.2","13.0"
"PE000084752","AREQUIPA, PE","2024-03-01",,"15.2",,
"PE000084752","AREQUIPA, PE","2024-03-02",,"15.9",,
"PE000084752","AREQUIPA, PE","2024-03-03",,"14.9",,
"PE000084752","AREQUIPA, PE","2024-03-04",,"15.4",,
"PE000084752","AREQUIPA, PE","2024-03-05",,"15.8",,"11.6"
"PE000084752","AREQUIPA, PE","2024-03-06",,"16.7",,"11.6"
"PE000084752","AREQUIPA, PE","2024-03-07",,"16.5",,"12.1"
"PE000084752","AREQUIPA, PE","2024-03-08","1.0","17.1",,"12.5"
"PE000084752","AREQUIPA, PE","2024-03-09","0.0","18.0",,"13.3"
"PE000084752","AREQUIPA, PE","2024-03-10",,"17.8",,"12.3"
"PE000084752","AREQUIPA, PE","2024-03-11",,"18.3",,"12.9"
"PE000084752","AREQUIPA, PE","2024-03-12",,"19.5",,"13.8"
"PE000084752","AREQUIPA, PE","2024-03-13",,"19.4",,"13.3"
"PE000084752","AREQUIPA, PE","2024-03-14",,"18.6",,
"PE000084752","AREQUIPA, PE","2024-03-15",,"17.8",,"12.6"
"PE000084752","AREQUIPA, PE","2024-03-16",,"17.3",,"11.3"
"PE000084752","AREQUIPA, PE","2024-03-17",,"17.8",,"13.7"
"PE000084752","AREQUIPA, PE","2024-03-18",,"18.6",,"13.9"
"PE000084752","AREQUIPA, PE","2024-03-19",,"17.6",,"13.5"
"PE000084752","AREQUIPA, PE","2024-03-20",,"17.8",,
"PE000084752","AREQUIPA, PE","2024-03-21",,"17.7",,"10.9"
"PE000084752","AREQUIPA, PE","2024-03-22",,"16.2",,"11.6"
"PE000084752","AREQUIPA, PE","2024-03-23",,"17.0",,"10.5"
"PE000084752","AREQUIPA, PE","2024-03-24",,"16.9",,"11.1"
"PE000084752","AREQUIPA, PE","2024-03-25",,"16.7","21.2","11.8"
"PE000084752","AREQUIPA, PE","2024-03-26",,"15.4",,
"PE000084752","AREQUIPA, PE","2024-03-27",,"14.6",,"9.9"
"PE000084752","AREQUIPA, PE","2024-04-01",,"19.6",,
"PE000084752","AREQUIPA, PE","2024-04-02",,"15.6",,
"PE000084752","AREQUIPA, PE","2024-04-03",,"15.0",,"9.4"
"PE000084752","AREQUIPA, PE","2024-04-04",,"15.5",,"9.8"
"PE000084752","AREQUIPA, PE","2024-04-05",,"16.4",,"11.1"
"PE000084752","AREQUIPA, PE","2024-04-06",,"16.5",,"11.5"
"PE000084752","AREQUIPA, PE","2024-04-07",,"17.6",,"11.5"
"PE000084752","AREQUIPA, PE","2024-04-08",,"17.1","22.8","11.9"
"PE000084752","AREQUIPA, PE","2024-04-09",,"16.9",,"10.7"
"PE000084752","AREQUIPA, PE","2024-04-10",,"17.2",,"11.1"
"PE000084752","AREQUIPA, PE","2024-04-11",,"16.7",,"9.8"
"PE000084752","AREQUIPA, PE","2024-04-12",,"17.2",,"11.4"
"PE000084752","AREQUIPA, PE","2024-04-13",,"17.6",,"12.0"
"PE000084752","AREQUIPA, PE","2024-04-14",,"15.7",,"7.8"
"PE000084752","AREQUIPA, PE","2024-04-15",,"14.8",,"8.6"
"PE000084752","AREQUIPA, PE","2024-04-16",,"17.2",,"7.4"
"PE000084752","AREQUIPA, PE","2024-04-17",,"18.7",,"9.3"
"PE000084752","AREQUIPA, PE","2024-04-18",,"18.1","24.1","9.9"
"PE000084752","AREQUIPA, PE","2024-04-19",,"16.8",,"10.2"
"PE000084752","AREQUIPA, PE","2024-04-20",,"15.8",,"9.6"
"PE000084752","AREQUIPA, PE","2024-04-21",,"16.8",,"9.7"
"PE000084752","AREQUIPA, PE","2024-04-22",,"16.7",,"9.4"
"PE000084752","AREQUIPA, PE","2024-04-23",,"17.4",,
"PE000084752","AREQUIPA, PE","2024-04-24",,"17.6",,"11.1"
"PE000084752","AREQUIPA, PE","2024-04-25",,"18.6",,"11.7"
"PE000084752","AREQUIPA, PE","2024-04-26",,"17.8",,"10.4"
"PE000084752","AREQUIPA, PE","2024-04-27",,"16.6",,"9.2"
"PE000084752","AREQUIPA, PE","2024-04-28",,"16.5",,"10.3"
"PE000084752","AREQUIPA, PE","2024-04-29",,"16.1",,"8.9"
"PE000084752","AREQUIPA, PE","2024-04-30",,"16.9",,"10.8"
